Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-02-16T18:16:43.979Z","Included","auto","No","0","13471","627200","4648","645319","0.20"
"2026-02-16T18:15:27.161Z","Included","auto","No","0","21911","202240","3280","227431","0.10"
"2026-02-16T18:14:22.389Z","Included","auto","No","0","25407","75776","3615","104798","0.07"
"2026-02-16T18:13:05.375Z","Included","auto","No","0","3820","22528","2492","28840","0.03"
"2026-02-16T18:11:09.992Z","Included","auto","No","0","8355","53248","3325","64928","0.04"
"2026-02-16T18:10:27.863Z","Included","auto","No","0","7134","102400","1277","110811","0.04"
"2026-02-16T18:09:25.162Z","Included","auto","No","0","4451","93184","1453","99088","0.04"
"2026-02-16T18:08:21.504Z","Included","auto","No","0","39284","310784","2417","352485","0.14"
"2026-02-16T18:05:40.185Z","Included","auto","No","0","25897","74240","5898","106035","0.09"
"2026-02-16T18:03:15.069Z","Included","auto","No","0","15078","48640","4357","68075","0.06"
"2026-02-16T18:00:18.411Z","Included","auto","No","0","28819","384000","5425","418244","0.16"
"2026-02-16T17:58:46.426Z","Included","auto","No","0","24551","74240","4226","103017","0.07"
"2026-02-16T17:53:39.315Z","Included","auto","No","0","15844","50688","4446","70978","0.06"
"2026-02-16T17:51:44.492Z","Included","auto","No","0","1086","60416","880","62382","0.02"
"2026-02-16T17:51:05.068Z","Included","auto","No","0","681","59904","498","61083","0.02"
"2026-02-16T17:50:54.753Z","Errored, No Charge","auto","No","0","0","0","0","0","0.00"
"2026-02-16T17:47:20.112Z","Included","auto","No","0","40088","1001984","8593","1050665","0.35"
"2026-02-16T17:46:10.531Z","Included","auto","No","0","23462","71168","3603","98233","0.07"
"2026-02-16T17:44:44.477Z","Included","auto","No","0","2518","20992","1785","25295","0.02"
"2026-02-16T17:37:44.741Z","Included","auto","No","0","12053","66048","2427","80528","0.05"
"2026-02-16T17:25:15.600Z","Included","auto","No","0","19475","233472","3575","256522","0.10"
"2026-02-16T17:21:12.053Z","Included","auto","No","0","17853","86016","4547","108416","0.07"
"2026-02-16T17:19:34.616Z","Included","auto","No","0","10182","43520","2503","56205","0.04"
"2026-02-16T17:15:45.200Z","Included","auto","No","0","0","0","0","0","0.00"
"2026-02-16T17:11:03.822Z","Included","auto","No","0","25729","198144","2507","226380","0.10"
"2026-02-16T17:09:44.034Z","Included","auto","No","0","4558","70144","2808","77510","0.04"
"2026-02-16T17:07:55.861Z","Included","auto","No","0","17276","57856","2778","77910","0.05"
"2026-02-16T16:59:15.828Z","Included","auto","No","0","16880","57856","2822","77558","0.05"
"2026-02-16T16:50:24.446Z","Included","auto","No","0","10958","46592","585","58135","0.03"
"2026-02-16T16:07:13.984Z","Included","auto","No","0","6641","71680","2244","80565","0.04"
"2026-02-16T16:05:21.559Z","Included","auto","No","0","6612","91648","2690","100950","0.05"
"2026-02-16T16:02:14.185Z","Included","auto","No","0","17875","135168","3195","156238","0.08"
